MMS Id,ISSN,Aleph Number,Network Number,Material Type
990016741960302486,0739-0424,(Aleph)001674196EMU01,(OCoLC)3371150,Bound Issue
990016743000302486,0047-7559,(Aleph)001674300EMU01,(OCoLC)2458266,Bound Issue
990016747590302486,,(Aleph)001674759EMU01,(OCoLC)9076658,Bound Issue
990016747670302486,,(Aleph)001674767EMU01,(OCoLC)3373697,Bound Issue
990016748490302486,0288-0388; 0823-1605,(Aleph)001674849EMU01,(OCoLC)9977292,Bound Issue
990016748670302486,0026-7821,(Aleph)001674867EMU01,(OCoLC)3371275,Bound Issue
990016751210302486,,(Aleph)001675121EMU01,(OCoLC)7935667,Bound Issue
990016751600302486,1934-7529,(Aleph)001675160EMU01,(OCoLC)50617180,Bound Issue
990016752080302486,,(Aleph)001675208EMU01,(OCoLC)1758477,Bound Issue
990016752460302486,0953-6698,(Aleph)001675246EMU01,(OCoLC)18302256,Bound Issue
990016755060302486,0541-1998,(Aleph)001675506EMU01,(OCoLC)3373971,Bound Issue
990016755080302486,,(Aleph)001675508EMU01,(OCoLC)76062962,Bound Issue
990016764200302486,,(Aleph)001676420EMU01,(OCoLC)4756604,Bound Issue
990016764680302486,,(Aleph)001676468EMU01,(OCoLC)269237729,Bound Issue
990016765690302486,,(Aleph)001676569EMU01,(OCoLC)3461093,Bound Issue
990016765980302486,,(Aleph)001676598EMU01,(OCoLC)8206953,Bound Issue
990016766400302486,0409-1280,(Aleph)001676640EMU01,(OCoLC)8364339,Bound Issue
990016766620302486,0740-1205,(Aleph)001676662EMU01,(OCoLC)3375663,Bound Issue
990016766630302486,,(Aleph)001676663EMU01,(OCoLC)5157262,Bound Issue
990016766650302486,,(Aleph)001676665EMU01,(OCoLC)19345210,Bound Issue
990016766720302486,,(Aleph)001676672EMU01,(OCoLC)36401277,Bound Issue
990016766840302486,0026-8763,(Aleph)001676684EMU01,(OCoLC)3372865,Bound Issue
990016767920302486,0360-2885,(Aleph)001676792EMU01,(OCoLC)2244240,Bound Issue
990016768210302486,0026-8909,(Aleph)001676821EMU01,(OCoLC)22215939,Bound Issue
990016795280302486,,(Aleph)001679528EMU01,(OCoLC)698382037,Bound Issue
990016795430302486,,(Aleph)001679543EMU01,(OCoLC)3372980,Bound Issue
990016797140302486,,(Aleph)001679714EMU01,(OCoLC)173348242,Bound Issue
990016797150302486,0090-4953,(Aleph)001679715EMU01,(OCoLC)1785175,Bound Issue
990016797160302486,,(Aleph)001679716EMU01,(OCoLC)2942798,Bound Issue
990016797170302486,1092-8820,(Aleph)001679717EMU01,(OCoLC)15158495,Bound Issue
990016798380302486,,(Aleph)001679838EMU01,(OCoLC)701229104,Bound Issue
990016803610302486,,(Aleph)001680361EMU01,(OCoLC)698774019,Bound Issue
990016807750302486,0027-4917,(Aleph)001680775EMU01,(OCoLC)3375893,Bound Issue
990016807760302486,,(Aleph)001680776EMU01,(OCoLC)3383852,Bound Issue
990016807770302486,,(Aleph)001680777EMU01,(OCoLC)29510268,Bound Issue
990016807830302486,0027-2825,(Aleph)001680783EMU01,(OCoLC)3375591,Bound Issue
990016807850302486,0544-7925,(Aleph)001680785EMU01,(OCoLC)1834090,Bound Issue
990016808050302486,0085-3534,(Aleph)001680805EMU01,(OCoLC)1785487,Bound Issue
990016808290302486,0026-9824,(Aleph)001680829EMU01,(OCoLC)1758555,Bound Issue
990016808430302486,0145-6237,(Aleph)001680843EMU01,(OCoLC)2763923,Bound Issue
990016812630302486,,(Aleph)001681263EMU01,(OCoLC)9088142,Bound Issue
990016814290302486,,(Aleph)001681429EMU01,(OCoLC)3366861,Bound Issue
990016814300302486,1087-7142,(Aleph)001681430EMU01,(OCoLC)34381646,Bound Issue
990016815920302486,0893-0864,(Aleph)001681592EMU01,(OCoLC)7727632,Bound Issue
990016820230302486,,(Aleph)001682023EMU01,(OCoLC)40587324,Bound Issue
990016823650302486,,(Aleph)001682365EMU01,(OCoLC)21314519,Bound Issue
990016823750302486,0094-4114,(Aleph)001682375EMU01,(OCoLC)1794301,Bound Issue
990016828370302486,0077-2879,(Aleph)001682837EMU01,(OCoLC)2264570,Bound Issue
990016829730302486,,(Aleph)001682973EMU01,ocm38919046,Bound Issue
990016829860302486,0266-2442,(Aleph)001682986EMU01,(OCoLC)503444729,Bound Issue
990016830390302486,,(Aleph)001683039EMU01,(OCoLC)25849563,Bound Issue
990016832100302486,,(Aleph)001683210EMU01,(OCoLC)7516922,Bound Issue
990016832980302486,,(Aleph)001683298EMU01,(OCoLC)8228032,Bound Issue
990016833810302486,0315-3630,(Aleph)001683381EMU01,(OCoLC)2510122,Bound Issue
990016833840302486,1046-9389,(Aleph)001683384EMU01,(OCoLC)1714178,Bound Issue
990016833850302486,0468-6896,(Aleph)001683385EMU01,(OCoLC)3384299,Bound Issue
990016833930302486,,(Aleph)001683393EMU01,(OCoLC)5032804,Bound Issue
990016842300302486,,(Aleph)001684230EMU01,(OCoLC)18979048,Bound Issue
990016842600302486,,(Aleph)001684260EMU01,(OCoLC)25769473,Bound Issue
990016843010302486,,(Aleph)001684301EMU01,(OCoLC)333443408,Bound Issue
990016843530302486,1680-113X,(Aleph)001684353EMU01,(OCoLC)51865592,Bound Issue
990016843720302486,,(Aleph)001684372EMU01,(OCoLC)38946673,Bound Issue
990016845340302486,1303-3174,(Aleph)001684534EMU01,(OCoLC)52906760,Bound Issue
990016845950302486,0317-2104,(Aleph)001684595EMU01,(OCoLC)2247952,Bound Issue
990016852700302486,1088-4874,(Aleph)001685270EMU01,(OCoLC)34465262,Bound Issue
990016852720302486,,(Aleph)001685272EMU01,(OCoLC)22853546,Bound Issue
990016852730302486,1472-331X,(Aleph)001685273EMU01,(OCoLC)225959937,Bound Issue
990016852740302486,1555-4791,(Aleph)001685274EMU01,(OCoLC)58808724,Bound Issue
990016852750302486,,(Aleph)001685275EMU01,(OCoLC)37969202,Bound Issue
990016852760302486,8756-0291,(Aleph)001685276EMU01,(OCoLC)11455401,Bound Issue
990016852770302486,0010-2369,(Aleph)001685277EMU01,(OCoLC)4219738,Bound Issue
990016857250302486,0277-5166,(Aleph)001685725EMU01,(OCoLC)7582910,Bound Issue
990016857360302486,,(Aleph)001685736EMU01,(OCoLC)39608929,Bound Issue
990016857410302486,,(Aleph)001685741EMU01,(OCoLC)1564202,Bound Issue
990016857510302486,,(Aleph)001685751EMU01,(OCoLC)1777725,Bound Issue
990016860400302486,0470-6471,(Aleph)001686040EMU01,(OCoLC)11227275,Bound Issue
990016860450302486,2076-2917,(Aleph)001686045EMU01,(OCoLC)646229450,Bound Issue
990016864860302486,,(Aleph)001686486EMU01,(OCoLC)268792354,Bound Issue
990016866370302486,,(Aleph)001686637EMU01,(OCoLC)57479106,Bound Issue
990016872830302486,0885-6702,(Aleph)001687283EMU01,(OCoLC)12869471,Bound Issue
990016883520302486,,(Aleph)001688352EMU01,(OCoLC)2266291,Bound Issue
990016883540302486,0959-1095,(Aleph)001688354EMU01,(OCoLC)25236125,Bound Issue
990016884420302486,1476-9867,(Aleph)001688442EMU01,(OCoLC)64634481,Bound Issue
990016884500302486,0036-8377,(Aleph)001688450EMU01,(OCoLC)2254299,Bound Issue
990016884580302486,,(Aleph)001688458EMU01,(OCoLC)9924179,Bound Issue
990016885870302486,2154-7270,(Aleph)001688587EMU01,(OCoLC)608305709,Bound Issue
990016885890302486,,(Aleph)001688589EMU01,(OCoLC)551173204,Bound Issue
990016886290302486,0266-5816,(Aleph)001688629EMU01,(OCoLC)26034319,Bound Issue
990016887060302486,0162-0142; 0275-519X,(Aleph)001688706EMU01,(OCoLC)6350834,Bound Issue
990016887070302486,0262-558X,(Aleph)001688707EMU01,(OCoLC)13415450,Bound Issue
990016887380302486,0110-0084,(Aleph)001688738EMU01,(OCoLC)3391161,Bound Issue
990016887920302486,1357-9487,(Aleph)001688792EMU01,(OCoLC)39812912,Bound Issue
990016888170302486,,(Aleph)001688817EMU01,(OCoLC)7618466,Bound Issue
990016890140302486,,(Aleph)001689014EMU01,(OCoLC)1640385,Bound Issue
990016902280302486,,(Aleph)001690228EMU01,(OCoLC)7307963,Bound Issue
990016902570302486,0306-316X,(Aleph)001690257EMU01,(OCoLC)25775719,Bound Issue
990016902890302486,0718-3011,(Aleph)001690289EMU01,(OCoLC)65283571,Bound Issue
990016903400302486,,(Aleph)001690340EMU01,(OCoLC)712599858,Bound Issue
990016903550302486,,(Aleph)001690355EMU01,(OCoLC)15255817,Bound Issue
990016903820302486,,(Aleph)001690382EMU01,(OCoLC)26037542,Bound Issue
990016903850302486,0550-0745,(Aleph)001690385EMU01,(OCoLC)3384470,Bound Issue
990016903860302486,0199-6800,(Aleph)001690386EMU01,(OCoLC)3384453,Bound Issue
990016907730302486,,(Aleph)001690773EMU01,(OCoLC)567716377,Bound Issue
990016917610302486,0142-2634,(Aleph)001691761EMU01,(OCoLC)25769558,Bound Issue
990016929220302486,0361-168X,(Aleph)001692922EMU01,(OCoLC)2022509,Bound Issue
990016932670302486,,(Aleph)001693267EMU01,(OCoLC)213513443,Bound Issue
990016932700302486,,(Aleph)001693270EMU01,(OCoLC)25896752,Bound Issue
990016932720302486,,(Aleph)001693272EMU01,(OCoLC)22297119,Bound Issue
990016934180302486,,(Aleph)001693418EMU01,(OCoLC)10957974,Bound Issue
990016936430302486,1010-5565,(Aleph)001693643EMU01,(OCoLC)2245196,Bound Issue
990016938270302486,,(Aleph)001693827EMU01,(OCoLC)7153763,Bound Issue
990016938280302486,0469-1679,(Aleph)001693828EMU01,(OCoLC)3386965,Bound Issue
990016938290302486,,(Aleph)001693829EMU01,(OCoLC)1604764,Bound Issue
990016939090302486,,(Aleph)001693909EMU01,(OCoLC)31641641,Bound Issue
990016952330302486,,(Aleph)001695233EMU01,(OCoLC)17514124,Bound Issue
990016956110302486,,(Aleph)001695611EMU01,(OCoLC)8366531,Bound Issue
990016959640302486,,(Aleph)001695964EMU01,(OCoLC)4740315,Bound Issue
990016966320302486,0271-5945,(Aleph)001696632EMU01,(OCoLC)677976521,Bound Issue
990016973770302486,,(Aleph)001697377EMU01,(OCoLC)704791452,Bound Issue
990016973920302486,,(Aleph)001697392EMU01,(OCoLC)645659474,Bound Issue
990016974110302486,0827-3979,(Aleph)001697411EMU01,(OCoLC)12178010,Bound Issue
990016974920302486,,(Aleph)001697492EMU01,(OCoLC)40644577,Bound Issue
990016974990302486,0991-8833; 0914-8833,(Aleph)001697499EMU01,(OCoLC)19011851,Bound Issue
990016975070302486,,(Aleph)001697507EMU01,(OCoLC)18978588,Bound Issue
990016981650302486,,(Aleph)001698165EMU01,(OCoLC)3384094,Bound Issue
990016981950302486,,(Aleph)001698195EMU01,(OCoLC)76813984,Bound Issue
990016982800302486,,(Aleph)001698280EMU01,(OCoLC)17973953,Bound Issue
990016983510302486,0549-6101,(Aleph)001698351EMU01,(OCoLC)2230357,Bound Issue
990016986500302486,0362-4625,(Aleph)001698650EMU01,(OCoLC)1607442,Bound Issue
990016986510302486,0546-935X,(Aleph)001698651EMU01,(OCoLC)3387038,Bound Issue
990016986520302486,,(Aleph)001698652EMU01,(OCoLC)62073908,Bound Issue
990016989260302486,1533-7154,(Aleph)001698926EMU01,(OCoLC)45859165,Bound Issue
990016991230302486,0829-8238,(Aleph)001699123EMU01,(OCoLC)15166919,Bound Issue
990016995820302486,0473-7040,(Aleph)001699582EMU01,(OCoLC)3387148,Bound Issue
990016995910302486,0029-7410,(Aleph)001699591EMU01,(OCoLC)3387126,Bound Issue
990016995920302486,,(Aleph)001699592EMU01,(OCoLC)27236543,Bound Issue
990016995980302486,0885-5919,(Aleph)001699598EMU01,(OCoLC)8064383,Bound Issue
990016996010302486,,(Aleph)001699601EMU01,(OCoLC)9585450,Bound Issue
990016997220302486,,(Aleph)001699722EMU01,(OCoLC)213775566,Bound Issue
990016997470302486,,(Aleph)001699747EMU01,(OCoLC)51279153,Bound Issue
990017000390302486,,(Aleph)001700039EMU01,(OCoLC)20618898,Bound Issue
990017003190302486,,(Aleph)001700319EMU01,(OCoLC)3387186,Bound Issue
990017010910302486,1065-237X,(Aleph)001701091EMU01,(OCoLC)19085111,Bound Issue
990017012010302486,,(Aleph)001701201EMU01,(OCoLC)31878601,Bound Issue
990017014360302486,,(Aleph)001701436EMU01,(OCoLC)39080199,Bound Issue
990017020150302486,,(Aleph)001702015EMU01,(OCoLC)25793373,Bound Issue
990017020490302486,1964-5007,(Aleph)001702049EMU01,(OCoLC)318970653,Bound Issue
990017021510302486,,(Aleph)001702151EMU01,(OCoLC)5056496,Bound Issue
990017022060302486,,(Aleph)001702206EMU01,(OCoLC)3387365,Bound Issue
990017029010302486,,(Aleph)001702901EMU01,(OCoLC)47263298,Bound Issue
990017029110302486,,(Aleph)001702911EMU01,(OCoLC)22223787,Bound Issue
990017031640302486,0142-6214,(Aleph)001703164EMU01,(OCoLC)709576697,Bound Issue
990017031800302486,,(Aleph)001703180EMU01,(OCoLC)711074222,Bound Issue
990017034810302486,0019-686X,(Aleph)001703481EMU01,(OCoLC)1774666,Bound Issue
990017034820302486,2030-5265,(Aleph)001703482EMU01,(OCoLC)122955794,Bound Issue
990017034840302486,2152-7369,(Aleph)001703484EMU01,(OCoLC)492121785,Bound Issue
990017045030302486,,(Aleph)001704503EMU01,(OCoLC)36152728,Bound Issue
990017045050302486,,(Aleph)001704505EMU01,(OCoLC)228817884,Bound Issue
990017045060302486,0331-8966,(Aleph)001704506EMU01,(OCoLC)172974898,Bound Issue
990017050390302486,,(Aleph)001705039EMU01,(OCoLC)173996359,Bound Issue
990017051990302486,,(Aleph)001705199EMU01,(OCoLC)74812934,Bound Issue
990017052040302486,,(Aleph)001705204EMU01,(OCoLC)701835026,Bound Issue
990017052060302486,,(Aleph)001705206EMU01,(OCoLC)57568224,Bound Issue
990017052230302486,,(Aleph)001705223EMU01,(OCoLC)1912747,Bound Issue
990017052240302486,0474-3210,(Aleph)001705224EMU01,(OCoLC)3390130,Bound Issue
990017052270302486,,(Aleph)001705227EMU01,(OCoLC)19292852,Bound Issue
990017052300302486,0473-128X,(Aleph)001705230EMU01,(OCoLC)3390194,Bound Issue
990017053360302486,,(Aleph)001705336EMU01,(OCoLC)3387475,Bound Issue
990017054050302486,1742-0932; 1741-0932,(Aleph)001705405EMU01,(OCoLC)4734109,Bound Issue
990017054420302486,,(Aleph)001705442EMU01,(OCoLC)712789842,Bound Issue
990017054620302486,,(Aleph)001705462EMU01,(OCoLC)187458970,Bound Issue
990017054640302486,1094-1436,(Aleph)001705464EMU01,(OCoLC)36988043,Bound Issue
990017055580302486,,(Aleph)001705558EMU01,(OCoLC)302320768,Bound Issue
990017067220302486,,(Aleph)001706722EMU01,(OCoLC)10015519,Bound Issue
990017067560302486,0308-4758,(Aleph)001706756EMU01,(OCoLC)3387107,Bound Issue
990017071230302486,,(Aleph)001707123EMU01,(OCoLC)498131322,Bound Issue
990017071280302486,,(Aleph)001707128EMU01,(OCoLC)68890392,Bound Issue
990017071340302486,0030-459X,(Aleph)001707134EMU01,(OCoLC)3390223,Bound Issue
990017071350302486,,(Aleph)001707135EMU01,(OCoLC)3341033,Bound Issue
990017071720302486,0487-1499,(Aleph)001707172EMU01,(OCoLC)3441140,Bound Issue
990017074080302486,,(Aleph)001707408EMU01,(OCoLC)48514276,Bound Issue
990017074140302486,,(Aleph)001707414EMU01,(OCoLC)3390307,Bound Issue
990017074390302486,0030-5154,(Aleph)001707439EMU01,(OCoLC)2865027,Bound Issue
990017074410302486,,(Aleph)001707441EMU01,(OCoLC)166887692,Bound Issue
990017074460302486,,(Aleph)001707446EMU01,(OCoLC)1640540,Bound Issue
990017075210302486,,(Aleph)001707521EMU01,(OCoLC)173765726,Bound Issue
990017078340302486,,(Aleph)001707834EMU01,(OCoLC)706828007,Bound Issue
990017078350302486,,(Aleph)001707835EMU01,(OCoLC)423105119,Bound Issue
990017085450302486,0095-019X,(Aleph)001708545EMU01,(OCoLC)2449359,Bound Issue
990017085460302486,,(Aleph)001708546EMU01,(OCoLC)2265523,Bound Issue
990017086760302486,1930-1944,(Aleph)001708676EMU01,(OCoLC)64039624,Bound Issue
990017087840302486,0144-5847,(Aleph)001708784EMU01,(OCoLC)15686466,Bound Issue
990017087930302486,,(Aleph)001708793EMU01,(OCoLC)3390844,Bound Issue
990017087970302486,0955-6958,(Aleph)001708797EMU01,(OCoLC)20831594,Bound Issue
990017088600302486,,(Aleph)001708860EMU01,(OCoLC)714899990,Bound Issue
990017089410302486,,(Aleph)001708941EMU01,(OCoLC)3353975,Bound Issue
990017094520302486,0892-4813,(Aleph)001709452EMU01,(OCoLC)15216971,Bound Issue
990017094550302486,0316-5205,(Aleph)001709455EMU01,(OCoLC)2247463,Bound Issue
990017095720302486,,(Aleph)001709572EMU01,(OCoLC)16626646,Bound Issue
990017097660302486,,(Aleph)001709766EMU01,(OCoLC)164585610,Bound Issue
990017114960302486,,(Aleph)001711496EMU01,(OCoLC)719384983,Bound Issue
990017115960302486,,(Aleph)001711596EMU01,(OCoLC)34154961,Bound Issue
990017115970302486,0739-7836; 0739-4969,(Aleph)001711597EMU01,(OCoLC)3390967,Bound Issue
990017117390302486,0730-3475,(Aleph)001711739EMU01,(OCoLC)7994722,Bound Issue
990017153720302486,,(Aleph)001715372EMU01,(OCoLC)7992499,Bound Issue
990017153810302486,,(Aleph)001715381EMU01,(OCoLC)17660840,Bound Issue
990017153920302486,0092-5535,(Aleph)001715392EMU01,(OCoLC)1789644,Bound Issue
990017155800302486,0951-4546,(Aleph)001715580EMU01,(OCoLC)17023176,Bound Issue
990017155840302486,0556-249X,(Aleph)001715584EMU01,(OCoLC)5325949,Bound Issue
990017157210302486,,(Aleph)001715721EMU01,(OCoLC)3393696,Bound Issue
990017157660302486,,(Aleph)001715766EMU01,(OCoLC)230741910,Bound Issue
990017157820302486,,(Aleph)001715782EMU01,(OCoLC)3398111,Bound Issue
990017158100302486,,(Aleph)001715810EMU01,(OCoLC)34155571,Bound Issue
990017158170302486,,(Aleph)001715817EMU01,(OCoLC)302424941,Bound Issue
990017158410302486,,(Aleph)001715841EMU01,(OCoLC)8086967,Bound Issue
990017159610302486,,(Aleph)001715961EMU01,(OCoLC)722008055,Bound Issue
990017160110302486,,(Aleph)001716011EMU01,(OCoLC)424641609,Bound Issue
990017163280302486,0734-6220,(Aleph)001716328EMU01,(OCoLC)1761864,Bound Issue
990017167280302486,,(Aleph)001716728EMU01,(OCoLC)722900174,Bound Issue
990017167320302486,,(Aleph)001716732EMU01,(OCoLC)1639579,Bound Issue
990017182820302486,,(Aleph)001718282EMU01,(OCoLC)3393754,Bound Issue
990017182950302486,1933-6705,(Aleph)001718295EMU01,(OCoLC)3393734,Bound Issue
990017182960302486,,(Aleph)001718296EMU01,(OCoLC)10663501,Bound Issue
990017182990302486,0111-8676,(Aleph)001718299EMU01,(OCoLC)10626745,Bound Issue
990017183250302486,0030-7645,(Aleph)001718325EMU01,(OCoLC)1604503,Bound Issue
990017183650302486,,(Aleph)001718365EMU01,(OCoLC)499736935,Bound Issue
990017183820302486,0269-610X,(Aleph)001718382EMU01,(OCoLC)500080452,Bound Issue
990017195010302486,0193-7790,(Aleph)001719501EMU01,(OCoLC)3398212,Bound Issue
990017195490302486,1060-5533,(Aleph)001719549EMU01,(OCoLC)12797847,Bound Issue
990017195580302486,0245-9671,(Aleph)001719558EMU01,(OCoLC)30534371,Bound Issue
990017196390302486,0110-3970,(Aleph)001719639EMU01,(OCoLC)3835879,Bound Issue
990017196400302486,,(Aleph)001719640EMU01,(OCoLC)213511158,Bound Issue
990017196410302486,0739-8360,(Aleph)001719641EMU01,(OCoLC)9834503,Bound Issue
990017196420302486,0030-8676,(Aleph)001719642EMU01,(OCoLC)1761673,Bound Issue
990017196430302486,,(Aleph)001719643EMU01,(OCoLC)12061710,Bound Issue
990017197670302486,0031-210X,(Aleph)001719767EMU01,(OCoLC)3398245,Bound Issue
990017199120302486,0553-3244,(Aleph)001719912EMU01,(OCoLC)3398319,Bound Issue
990017202400302486,0102-700X,(Aleph)001720240EMU01,(OCoLC)17554175,Bound Issue
990017202650302486,1947-5012; 1521-8007,(Aleph)001720265EMU01,(OCoLC)39946872,Bound Issue
990017202690302486,,(Aleph)001720269EMU01,(OCoLC)19356005,Bound Issue
990017202770302486,,(Aleph)001720277EMU01,(OCoLC)224062307,Bound Issue
990017204180302486,,(Aleph)001720418EMU01,(OCoLC)726148730,Bound Issue
990017204310302486,0475-9311; 0479-7086,(Aleph)001720431EMU01,(OCoLC)1761971,Bound Issue
990017253540302486,,(Aleph)001725354EMU01,(OCoLC)123903501,Bound Issue
990017261980302486,0031-3211,(Aleph)001726198EMU01,(OCoLC)3398448,Bound Issue
990017262940302486,,(Aleph)001726294EMU01,(OCoLC)33204389,Bound Issue
990017263100302486,,(Aleph)001726310EMU01,(OCoLC)170967550,Bound Issue
990017263480302486,0162-0061,(Aleph)001726348EMU01,(OCoLC)3398480,Bound Issue
990017263910302486,2158-5520,(Aleph)001726391EMU01,(OCoLC)682126503,Bound Issue
990017270100302486,,(Aleph)001727010EMU01,(OCoLC)2527646,Bound Issue
990017270590302486,,(Aleph)001727059EMU01,(OCoLC)15469568,Bound Issue
990017273470302486,0094-1964,(Aleph)001727347EMU01,(OCoLC)1794144,Bound Issue
990017274730302486,1044-369X,(Aleph)001727473EMU01,(OCoLC)19768872,Bound Issue
990017275400302486,,(Aleph)001727540EMU01,(OCoLC)7857282,Bound Issue
990017277110302486,,(Aleph)001727711EMU01,(OCoLC)727126008,Bound Issue
990017277220302486,,(Aleph)001727722EMU01,(OCoLC)8972237,Bound Issue
990017277230302486,,(Aleph)001727723EMU01,(OCoLC)8972240,Bound Issue
990017277370302486,,(Aleph)001727737EMU01,(OCoLC)9678044,Bound Issue
990017277510302486,,(Aleph)001727751EMU01,(OCoLC)26985711,Bound Issue
990017277620302486,,(Aleph)001727762EMU01,(OCoLC)32102516,Bound Issue
990017278040302486,,(Aleph)001727804EMU01,(OCoLC)19008318,Bound Issue
990017278290302486,,(Aleph)001727829EMU01,(OCoLC)4411697,Bound Issue
990017279230302486,,(Aleph)001727923EMU01,(OCoLC)3398710,Bound Issue
990017280110302486,,(Aleph)001728011EMU01,(OCoLC)62243306,Bound Issue
990017280230302486,0031-4269,(Aleph)001728023EMU01,(OCoLC)3398935,Bound Issue
990017283230302486,0260-9339,(Aleph)001728323EMU01,(OCoLC)9026702,Bound Issue
990017283250302486,0479-2564,(Aleph)001728325EMU01,(OCoLC)3394065,Bound Issue
990017283260302486,,(Aleph)001728326EMU01,(OCoLC)3394053,Bound Issue
990017283270302486,0552-9409,(Aleph)001728327EMU01,(OCoLC)3394033,Bound Issue
990017283340302486,1361-1534,(Aleph)001728334EMU01,(OCoLC)37016126,Bound Issue
990017283480302486,,(Aleph)001728348EMU01,(OCoLC)2146793,Bound Issue
990017284210302486,,(Aleph)001728421EMU01,(OCoLC)23663682,Bound Issue
990017284480302486,,(Aleph)001728448EMU01,(OCoLC)3404531,Bound Issue
990017285470302486,0079-0702,(Aleph)001728547EMU01,(OCoLC)2432117,Bound Issue
990017285880302486,0079-0710,(Aleph)001728588EMU01,(OCoLC)1762072,Bound Issue
990017292870302486,0031-5354,(Aleph)001729287EMU01,(OCoLC)2449569,Bound Issue
990017294480302486,,(Aleph)001729448EMU01,(OCoLC)6498375,Bound Issue
990017300980302486,0031-062X,(Aleph)001730098EMU01,(OCoLC)2241119,Bound Issue
990017301010302486,,(Aleph)001730101EMU01,(OCoLC)34330608,Bound Issue
